arrival time,current_floor,final_floor,selfish
14:00:48.50,6,0,0
14:00:52.900,3,1,0
14:00:56.280,3,4,0
14:00:57.100,5,7,0
14:00:58.80,0,5,0
14:01:01.20,6,2,0
14:01:04.780,0,3,0
14:01:05.100,2,3,0
14:01:05.450,5,4,0
14:01:05.760,6,0,0
14:01:06.300,5,3,0
14:01:10.830,2,0,0
14:01:17.460,6,5,0
14:01:17.710,4,0,0
14:01:19.700,3,7,0
14:01:20.150,7,1,0
14:01:25.360,5,1,0
14:01:28.80,3,7,0
14:01:32.740,2,1,0
14:01:35.410,5,6,0
14:01:42.570,4,1,0
14:01:44.350,6,2,0
14:01:44.780,4,3,0
14:01:44.890,6,2,0
14:01:53.430,1,5,0
14:01:55.310,3,5,0
14:01:55.810,3,0,0
14:02:03.890,2,7,0
14:02:05.800,4,6,0
14:02:07.470,7,4,0
14:02:10.120,7,2,0
14:02:19.530,5,7,0
14:02:21.510,5,3,0
14:02:23.290,6,0,0
14:02:24.670,3,4,0
14:02:25.80,2,0,0
14:02:26.950,3,6,0
14:02:30.160,0,7,0
14:02:32.10,3,1,0
14:02:37.540,3,0,0
14:02:39.840,0,6,0
14:02:49.760,6,7,0
14:02:51.270,4,3,0
14:02:55.840,4,5,0
14:03:05.790,1,3,0
14:03:09.400,3,5,0
14:03:13.290,0,4,0
14:03:15.270,6,1,0
14:03:18.460,4,6,0
14:03:20.940,1,6,0
14:03:21.80,2,5,0
14:03:23.160,4,1,0
14:03:24.220,5,4,0
14:03:24.610,3,0,0
14:03:25.780,4,7,0
14:03:32.830,0,4,0
14:03:35.400,7,2,0
14:03:37.880,2,7,0
14:03:39.240,1,5,0
14:03:40.370,3,7,0
14:03:45.470,0,6,0
14:03:57.300,2,6,0
14:04:02.10,3,4,0
14:04:07.480,6,2,0
14:04:08.820,7,3,0
14:04:13.430,2,5,0
14:04:14.240,6,3,0
14:04:15.620,6,1,0
14:04:16.430,7,6,0
14:04:18.660,7,3,0
14:04:20.300,2,0,0
14:04:21.870,2,6,0
14:04:24.840,1,0,0
14:04:27.380,2,1,0
14:04:28.620,5,3,0
14:04:28.890,1,3,0
14:04:30.580,2,5,0
14:04:33.230,7,2,0
14:04:34.420,2,1,0
14:04:34.550,3,0,0
14:04:36.240,1,7,0
14:04:38.290,3,1,0
14:04:39.370,6,2,0
14:04:41.910,3,6,0
14:04:43.70,0,2,0
14:04:44.400,5,4,0
14:04:50.480,7,1,0
14:04:55.610,2,6,0
14:04:55.880,4,6,0
14:05:04.180,5,7,0
14:05:04.680,0,5,0
14:05:06.120,6,3,0
14:05:06.40,3,7,0
14:05:07.930,0,6,0
14:05:10.490,1,7,0
14:05:11.520,2,0,0
14:05:18.60,7,0,0
14:05:18.80,3,6,0
14:05:18.960,0,3,0
14:05:20.30,2,3,0
14:05:21.80,3,6,0
14:05:23.760,3,1,0
14:05:26.550,3,4,0
14:05:28.210,5,2,0
14:05:33.100,1,3,0
14:05:41.460,0,6,0
14:05:48.920,6,0,0
14:05:58.150,3,6,0
14:06:07.710,1,5,0
14:06:11.530,4,3,0
14:06:15.820,4,2,0
14:06:17.590,2,4,0
14:06:20.830,6,4,0
14:06:23.180,7,5,0
14:06:24.510,5,1,0
14:06:27.740,1,0,0
14:06:28.140,3,2,0
14:06:31.160,4,7,0
14:06:32.320,7,2,0
14:06:35.430,3,6,0
14:06:35.520,4,3,0
14:06:35.660,2,5,0
14:06:43.710,5,3,0
14:06:44.800,7,4,0
14:06:54.840,5,4,0
14:06:56.80,7,0,0
14:06:58.280,6,7,0
14:07:02.530,0,7,0
14:07:02.580,2,7,0
14:07:05.170,2,0,0
14:07:10.620,2,0,0
14:07:15.580,5,3,0
14:07:16.70,5,3,0
14:07:17.380,1,4,0
14:07:17.790,4,6,0
14:07:27.130,7,3,0
14:07:29.360,4,5,0
14:07:32.670,0,3,0
14:07:35.140,3,7,0
14:07:37.520,5,6,0
14:07:43.240,3,7,0
14:07:52.520,7,2,0
14:07:55.870,2,7,0
14:07:56.120,4,1,0
14:07:57.830,6,7,0
14:08:02.280,4,3,0
14:08:04.490,0,1,0
14:08:08.730,2,3,0
14:08:09.480,2,3,0
14:08:13.180,6,7,0
14:08:15.980,5,6,0
14:08:19.260,5,1,0
14:08:30.70,4,3,0
14:08:31.540,5,2,0
14:08:34.620,0,5,0
14:08:41.680,4,1,0
14:08:43.160,2,6,0
14:08:43.260,2,7,0
14:08:45.890,6,1,0
14:08:51.530,7,3,0
14:08:54.140,0,7,0
14:08:54.360,4,7,0
14:09:00.450,5,6,0
14:09:00.620,0,6,0
14:09:00.980,6,0,0
14:09:01.420,5,2,0
14:09:02.570,6,4,0
14:09:03.460,2,5,0
14:09:06.970,1,6,0
14:09:08.200,2,7,0
14:09:10.860,6,3,0
14:09:11.820,7,3,0
14:09:12.780,3,4,0
14:09:15.110,7,5,0
14:09:19.90,2,7,0
14:09:20.400,6,1,0
14:09:24.00,5,4,0
14:09:25.460,0,4,0
14:09:29.390,1,4,0
14:09:38.660,0,4,0
14:09:38.90,7,5,0
14:09:40.870,7,6,0
14:09:41.570,1,6,0
14:09:44.720,5,3,0
14:09:46.770,0,3,0
14:09:50.940,3,4,0
14:09:53.830,6,3,0
14:09:55.660,7,3,0
14:09:56.440,5,1,0
14:09:56.800,4,3,0
14:10:04.620,5,4,0
14:10:05.230,4,1,0
14:10:06.690,4,1,0
14:10:06.880,7,4,0
14:10:09.510,5,4,0
14:10:11.490,7,2,0
14:10:12.240,5,2,0
14:10:16.310,6,1,0
14:10:17.90,3,1,0
14:10:23.560,2,4,0
14:10:24.400,4,0,0
14:10:25.420,0,1,0
14:10:29.400,4,3,0
14:10:29.470,1,2,0
14:10:34.230,1,3,0
14:10:42.290,6,7,0
14:10:49.220,4,2,0
14:10:52.780,7,3,0
14:10:54.540,4,6,0
14:10:58.750,1,0,0
14:11:07.560,7,6,0
14:11:10.900,4,6,0
14:11:11.200,0,5,0
14:11:12.420,2,7,0
14:11:19.170,7,1,0
14:11:22.70,5,0,0
14:11:23.300,2,5,0
14:11:25.220,7,0,0
14:11:25.870,7,5,0
14:11:29.820,0,7,0
14:11:30.960,7,4,0
14:11:35.300,3,6,0
14:11:35.840,7,0,0
14:11:37.560,5,4,0
14:11:37.70,6,0,0
14:11:39.20,2,1,0
14:11:40.760,1,3,0
14:11:51.350,0,7,0
14:11:57.430,2,3,0
14:11:58.630,4,3,0
14:12:06.160,3,1,0
14:12:14.180,0,3,0
14:12:17.710,4,1,0
14:12:19.410,4,7,0
14:12:20.830,7,4,0
14:12:23.520,3,1,0
14:12:25.480,7,3,0
14:12:25.860,3,4,0
14:12:31.880,2,1,0
14:12:34.230,6,2,0
14:12:34.610,5,4,0
14:12:36.470,4,0,0
14:12:39.900,3,5,0
14:12:43.420,1,7,0
14:12:45.430,7,2,0
14:12:45.830,5,4,0
14:12:46.980,4,0,0
14:12:54.620,6,2,0
14:12:55.710,7,1,0
14:12:55.880,6,3,0
14:12:57.320,1,6,0
14:12:58.440,0,3,0
14:13:01.750,2,5,0
14:13:04.220,3,5,0
14:13:07.30,2,3,0
14:13:10.750,4,6,0
14:13:10.930,6,2,0
14:13:13.790,0,6,0
14:13:23.400,7,2,0
14:13:29.310,4,5,0
14:13:29.330,7,5,0
14:13:33.170,3,1,0
14:13:35.640,0,7,0
14:13:49.520,5,7,0
14:13:49.760,7,5,0
14:13:54.250,0,5,0
14:13:57.330,4,3,0
14:13:57.420,0,2,0
14:14:05.620,1,3,0
14:14:06.420,6,5,0
14:14:10.570,5,3,0
14:14:15.520,0,2,0
14:14:18.00,7,5,0
14:14:19.240,1,4,0
14:14:20.430,4,2,0
14:14:28.300,5,2,0
14:14:28.330,6,1,0
14:14:30.270,0,5,0
14:14:31.820,1,2,0
14:14:34.560,4,7,0
14:14:35.560,1,5,0
14:14:38.110,4,2,0
14:14:39.550,1,6,0
14:14:44.760,5,6,0
14:14:51.190,2,7,0
14:14:53.750,5,4,0
14:14:57.890,3,4,0
14:15:01.940,6,0,0
14:15:02.660,0,6,0
14:15:03.180,6,4,0
14:15:06.970,3,0,0
14:15:08.320,6,3,0
14:15:09.40,2,3,0
14:15:09.980,1,3,0
14:15:11.660,2,3,0
14:15:20.240,2,5,0
14:15:22.220,0,1,0
14:15:24.490,6,7,0
14:15:27.50,4,6,0
14:15:28.650,5,2,0
14:15:29.180,0,1,0
14:15:29.490,1,4,0
14:15:34.290,1,3,0
14:15:35.720,3,2,0
14:15:41.290,1,0,0
14:15:42.120,2,5,0
14:15:44.970,6,7,0
14:15:46.870,4,5,0
14:15:47.340,5,1,0
14:15:50.800,1,3,0
14:15:54.390,7,4,0
14:15:54.90,5,7,0
14:16:02.440,1,5,0
14:16:03.610,3,1,0
14:16:07.750,5,3,0
14:16:08.560,1,5,0
14:16:09.900,7,1,0
14:16:11.830,2,7,0
14:16:12.780,7,6,0
14:16:13.520,4,5,0
14:16:15.470,6,1,0
14:16:21.870,3,0,0
14:16:21.880,7,4,0
14:16:24.420,6,0,0
14:16:26.120,2,0,0
14:16:26.130,0,2,0
14:16:31.610,3,4,0
14:16:32.200,2,6,0
14:16:32.210,2,4,0
14:16:34.150,2,5,0
14:16:34.610,3,2,0
14:16:40.170,5,7,0
14:16:40.940,2,3,0
14:16:41.320,2,0,0
14:16:45.290,0,2,0
14:16:48.900,2,4,0
14:16:49.70,7,4,0
14:16:50.400,4,5,0
14:16:53.700,6,1,0
14:17:00.910,6,1,0
14:17:04.30,1,3,0
14:17:07.570,0,3,0
14:17:07.970,3,2,0
14:17:13.950,3,5,0
14:17:18.200,1,0,0
14:17:23.880,2,1,0
14:17:32.20,2,5,0
14:17:35.120,0,4,0
14:17:38.680,2,7,0
14:17:41.750,1,5,0
14:17:43.500,0,1,0
14:17:46.150,7,5,0
14:17:46.60,2,7,0
14:17:47.470,3,6,0
14:17:49.370,3,4,0
14:17:51.300,1,3,0
14:17:58.620,2,0,0
14:18:01.440,5,6,0
14:18:01.740,1,4,0
14:18:11.770,0,3,0
14:18:12.200,2,5,0
14:18:17.620,2,4,0
14:18:19.610,0,4,0
14:18:20.900,3,5,0
14:18:21.620,7,0,0
14:18:22.600,7,4,0
14:18:23.310,4,2,0
14:18:23.800,3,5,0
14:18:25.20,2,0,0
14:18:27.150,5,2,0
14:18:28.160,4,5,0
14:18:32.30,3,2,0
14:18:34.110,4,7,0
14:18:35.590,6,2,0
14:18:36.210,3,6,0
14:18:39.790,5,7,0
14:18:39.90,1,5,0
14:18:43.350,0,2,0
14:18:44.910,7,3,0
14:18:47.450,0,6,0
14:18:58.120,0,4,0
14:19:00.30,5,2,0
14:19:02.90,4,6,0
14:19:03.760,4,3,0
14:19:05.510,3,6,0
14:19:10.910,5,4,0
14:19:15.110,5,2,0
14:19:17.620,6,3,0
14:19:18.300,4,5,0
14:19:21.40,7,0,0
14:19:22.600,5,0,0
14:19:29.190,7,1,0
14:19:29.460,1,7,0
14:19:29.670,1,7,0
14:19:30.80,1,4,0
14:19:35.960,0,5,0
14:19:36.770,3,1,0
14:19:37.50,0,5,0
14:19:42.330,4,2,0
14:19:58.180,1,3,0
14:19:58.480,6,0,0
14:20:00.630,0,3,0
14:20:01.420,3,6,0
14:20:01.610,1,3,0
14:20:02.70,5,3,0
14:20:07.820,6,4,0
14:20:09.50,2,5,0
14:20:14.400,6,1,0
14:20:16.950,7,2,0
14:20:17.810,6,3,0
14:20:26.500,5,0,0
14:20:26.510,6,5,0
14:20:28.690,6,3,0
14:20:31.900,3,7,0
14:20:33.270,4,5,0
14:20:36.310,7,4,0
14:20:36.480,0,4,0
14:20:37.750,6,7,0
14:20:40.930,7,3,0
14:20:41.390,6,7,0
14:20:42.870,4,2,0
14:20:43.260,1,2,0
14:20:45.870,3,1,0
14:20:51.380,4,1,0
14:20:56.510,2,4,0
14:20:58.10,5,4,0
14:20:58.980,2,6,0
14:21:04.400,0,3,0
14:21:08.850,6,3,0
14:21:13.410,2,0,0
14:21:13.950,5,4,0
14:21:16.550,4,7,0
14:21:21.400,0,1,0
14:21:22.700,6,1,0
14:21:23.130,2,4,0
14:21:25.30,2,4,0
14:21:28.500,1,4,0
14:21:29.420,1,7,0
14:21:41.130,5,7,0
14:21:42.340,7,1,0
14:21:52.840,2,3,0
14:22:04.60,7,1,0
14:22:08.730,0,7,0
14:22:11.180,6,0,0
14:22:12.180,0,5,0
14:22:13.780,6,7,0
14:22:15.760,4,2,0
14:22:23.00,6,4,0
14:22:28.730,2,4,0
14:22:28.780,4,0,0
14:22:30.860,1,0,0
14:22:37.330,6,2,0
14:22:41.150,7,4,0
14:22:43.220,4,3,0
14:22:43.60,2,7,0
14:22:47.550,3,6,0
14:22:54.510,3,4,0
14:22:55.250,5,7,0
14:22:58.520,5,4,0
14:23:09.130,2,5,0
14:23:12.660,1,5,0
14:23:18.580,0,2,0
14:23:22.790,1,3,0
14:23:24.20,0,5,0
14:23:27.350,3,5,0
14:23:36.180,4,2,0
14:23:39.590,3,6,0
14:23:39.670,7,4,0
14:23:43.540,1,7,0
14:23:43.810,6,7,0
14:23:45.210,7,2,0
14:23:46.780,6,0,0
14:23:47.140,3,6,0
14:23:47.370,7,1,0
14:23:49.290,2,1,0
14:23:52.840,4,1,0
14:23:52.900,1,0,0
14:24:00.100,0,3,0
14:24:00.900,2,5,0
14:24:05.460,7,3,0
14:24:09.680,2,7,0
14:24:11.240,1,2,0
14:24:11.670,2,5,0
14:24:15.910,0,7,0
14:24:16.490,1,3,0
14:24:17.100,5,7,0
14:24:20.620,3,4,0
14:24:27.360,5,1,0
14:24:27.780,0,2,0
14:24:30.60,2,6,0
14:24:32.550,0,7,0
14:24:33.930,4,5,0
14:24:36.130,6,2,0
14:24:36.230,0,7,0
14:24:36.50,3,5,0
14:24:40.150,1,0,0
14:24:40.320,4,6,0
14:24:40.510,1,2,0
14:24:42.250,4,5,0
14:24:42.900,0,5,0
14:24:45.270,3,2,0
14:24:46.470,6,0,0
14:24:48.650,3,2,0
14:24:49.140,4,5,0
14:24:49.560,3,4,0
14:24:49.710,3,5,0
14:24:51.640,7,4,0
14:24:55.240,3,7,0
14:24:56.240,5,2,0
14:24:56.960,7,2,0
14:24:57.80,7,3,0
14:24:57.880,6,7,0
14:25:02.20,6,4,0
14:25:06.780,0,1,0
14:25:12.670,3,5,0
14:25:13.910,5,1,0
14:25:15.450,2,0,0
14:25:15.470,7,2,0
14:25:16.500,1,7,0
14:25:18.150,3,6,0
14:25:19.650,2,4,0
14:25:24.920,1,2,0
14:25:36.640,2,6,0
14:25:36.920,5,7,0
14:25:37.440,4,3,0
14:25:39.70,4,0,0
14:25:39.900,4,3,0
14:25:42.640,7,1,0
14:25:43.260,7,0,0
14:25:45.840,7,0,0
14:25:45.890,4,6,0
14:25:46.580,0,7,0
14:25:49.900,4,0,0
14:26:00.530,7,1,0
14:26:06.430,1,7,0
14:26:13.180,6,2,0
14:26:15.490,7,6,0
14:26:15.660,4,3,0
14:26:17.400,2,4,0
14:26:18.730,4,3,0
14:26:18.940,5,4,0
14:26:19.540,1,0,0
14:26:24.730,7,5,0
14:26:29.460,0,5,0
14:26:29.610,0,1,0
14:26:30.610,7,6,0
14:26:36.530,3,5,0
14:26:38.400,2,4,0
14:26:42.390,2,6,0
14:26:42.40,4,6,0
14:26:46.440,4,6,0
14:26:49.660,5,3,0
14:26:54.470,6,4,0
14:26:54.740,1,7,0
14:27:00.300,2,4,0
14:27:00.500,3,5,0
14:27:00.860,0,3,0
14:27:00.960,2,3,0
14:27:01.140,5,1,0
14:27:02.550,1,3,0
14:27:04.660,7,5,0
14:27:05.200,7,2,0
14:27:08.90,5,1,0
14:27:11.130,0,4,0
14:27:11.730,4,2,0
14:27:13.860,7,0,0
14:27:14.520,2,3,0
14:27:14.600,4,7,0
14:27:15.290,0,3,0
14:27:19.310,2,4,0
14:27:25.950,7,0,0
14:27:27.100,2,3,0
14:27:34.950,1,6,0
14:27:35.510,4,5,0
14:27:35.920,6,4,0
14:27:37.500,3,5,0
14:27:37.730,4,5,0
14:27:41.840,1,7,0
14:27:47.280,4,6,0
14:27:49.640,5,4,0
14:27:52.310,3,4,0
14:27:53.200,3,5,0
14:27:57.780,4,7,0
14:27:58.460,0,6,0
14:28:00.30,0,2,0
14:28:02.240,1,6,0
14:28:02.460,0,4,0
14:28:06.640,0,3,0
14:28:11.490,7,6,0
14:28:13.880,0,3,0
14:28:20.470,2,7,0
14:28:30.140,4,1,0
14:28:33.470,0,7,0
14:28:34.730,2,6,0
14:28:37.110,7,0,0
14:28:38.520,1,0,0
14:28:44.890,1,4,0
14:28:45.30,1,0,0
14:28:50.20,7,5,0
14:28:57.10,5,1,0
14:29:00.150,5,6,0
14:29:03.630,6,1,0
14:29:04.440,4,1,0
14:29:05.910,7,0,0
14:29:06.90,3,4,0
14:29:09.290,4,1,0
14:29:09.600,7,6,0
14:29:10.530,6,1,0
14:29:13.530,3,5,0
14:29:17.690,6,5,0
14:29:17.760,1,6,0
14:29:18.470,6,0,0
14:29:21.730,6,0,0
14:29:24.730,5,4,0
14:29:30.980,4,3,0
14:29:31.590,4,0,0
14:29:38.800,4,5,0
14:29:42.380,2,5,0
14:29:43.250,5,1,0
14:29:44.700,0,1,0
14:29:46.540,7,1,0
14:29:52.970,1,6,0
14:30:03.290,0,7,0
14:30:09.840,7,2,0
14:30:11.260,6,0,0
14:30:11.430,5,3,0
14:30:15.400,3,2,0
14:30:17.170,0,4,0
14:30:17.320,4,1,0
14:30:17.370,6,3,0
14:30:20.540,5,2,0
14:30:20.690,2,4,0
14:30:22.700,2,6,0
14:30:26.160,4,5,0
14:30:31.780,4,1,0
14:30:32.860,1,5,0
14:30:34.470,2,0,0
14:30:39.200,0,4,0
14:30:40.890,6,1,0
14:30:51.600,7,5,0
14:30:54.230,2,7,0
14:30:54.400,6,2,0
14:31:01.820,0,7,0
14:31:05.370,4,6,0
14:31:08.500,2,0,0
14:31:08.60,0,4,0
14:31:10.340,3,1,0
14:31:10.890,4,6,0
14:31:14.410,5,3,0
14:31:16.850,6,3,0
14:31:18.260,0,7,0
14:31:23.800,4,0,0
14:31:24.470,4,7,0
14:31:24.750,7,1,0
14:31:25.150,0,5,0
14:31:27.970,2,3,0
14:31:30.920,4,0,0
14:31:31.690,3,6,0
14:31:33.130,2,4,0
14:31:37.440,0,6,0
14:31:38.520,4,3,0
14:31:38.570,4,5,0
14:31:43.840,5,4,0
14:31:47.750,7,4,0
14:31:48.560,3,5,0
14:31:49.690,7,2,0
14:31:50.210,7,0,0
14:31:50.510,0,5,0
14:31:51.940,3,0,0
14:31:51.940,7,6,0
14:31:53.630,4,0,0
14:31:55.430,5,4,0
14:32:01.410,6,4,0
14:32:03.530,7,4,0
14:32:12.20,6,0,0
14:32:16.70,2,4,0
14:32:17.980,5,1,0
14:32:18.970,0,2,0
14:32:22.320,7,3,0
14:32:24.470,3,4,0
14:32:26.730,2,7,0
14:32:27.220,2,1,0
14:32:33.30,0,5,0
14:32:34.950,2,0,0
14:32:35.680,4,2,0
14:32:39.370,4,5,0
14:32:39.750,5,0,0
14:32:48.700,2,0,0
14:32:50.70,6,2,0
14:32:54.440,7,2,0
14:32:54.970,5,0,0
14:33:01.980,1,6,0
14:33:04.220,6,5,0
14:33:06.240,6,4,0
14:33:06.720,3,1,0
14:33:10.100,6,2,0
14:33:14.170,5,4,0
14:33:14.240,0,5,0
14:33:14.660,2,0,0
14:33:16.400,2,5,0
14:33:17.980,2,3,0
14:33:21.810,6,5,0
14:33:30.920,5,0,0
14:33:31.790,0,4,0
14:33:35.40,4,3,0
14:33:40.920,0,2,0
14:33:44.110,1,5,0
14:33:47.710,1,3,0
14:33:51.260,3,6,0
14:33:56.440,5,6,0
14:34:07.690,0,4,0
14:34:08.430,3,5,0
14:34:09.560,4,1,0
14:34:11.380,1,5,0
14:34:11.690,6,4,0
14:34:14.160,1,5,0
14:34:16.00,5,3,0
14:34:19.580,1,7,0
14:34:21.230,6,4,0
14:34:22.00,1,2,0
14:34:23.810,4,0,0
14:34:24.730,0,5,0
14:34:27.680,4,7,0
14:34:27.860,6,0,0
14:34:31.670,7,3,0
14:34:36.630,2,6,0
14:34:37.560,4,1,0
14:34:38.970,3,5,0
14:34:40.620,0,1,0
14:34:43.840,3,2,0
14:34:45.380,3,2,0
14:34:50.100,4,0,0
14:34:51.860,0,7,0
14:34:52.330,2,1,0
14:34:53.790,5,7,0
14:35:06.750,2,3,0
14:35:09.290,1,4,0
14:35:10.640,2,7,0
14:35:16.300,4,0,0
14:35:18.320,0,7,0
14:35:21.160,7,1,0
14:35:22.10,2,4,0
14:35:22.220,1,5,0
14:35:24.320,1,7,0
14:35:24.520,0,1,0
14:35:24.710,2,1,0
14:35:25.750,3,7,0
14:35:28.260,0,5,0
14:35:28.490,5,4,0
14:35:32.520,7,4,0
14:35:32.770,4,3,0
14:35:34.680,1,7,0
14:35:35.320,3,0,0
14:35:35.340,1,0,0
14:35:36.950,5,0,0
14:35:38.70,6,4,0
14:35:41.400,5,0,0
14:35:42.810,2,7,0
14:35:42.870,6,0,0
14:35:43.570,7,2,0
14:35:50.410,4,1,0
14:35:50.600,5,1,0
14:35:55.140,4,7,0
14:35:55.600,6,4,0
14:36:00.640,5,1,0
14:36:01.70,6,4,0
14:36:13.220,1,6,0
14:36:16.600,0,5,0
14:36:17.230,6,1,0
14:36:17.290,2,5,0
14:36:17.480,0,2,0
14:36:24.720,1,7,0
14:36:29.330,5,1,0
14:36:32.520,6,1,0
14:36:34.600,1,7,0
14:36:35.140,7,4,0
14:36:36.370,6,7,0
14:36:43.810,0,4,0
14:36:44.700,2,6,0
14:36:47.890,7,3,0
14:37:00.780,4,5,0
14:37:07.310,7,0,0
14:37:11.930,5,2,0
14:37:18.200,7,5,0
14:37:18.850,4,2,0
14:37:20.330,0,1,0
14:37:20.970,4,0,0
14:37:22.970,2,3,0
14:37:23.200,4,6,0
14:37:24.210,2,3,0
14:37:28.120,1,0,0
14:37:29.950,2,1,0
14:37:32.810,2,0,0
14:37:32.940,7,0,0
14:37:34.240,2,3,0
14:37:40.670,5,3,0
14:37:41.260,7,4,0
14:37:41.900,1,4,0
14:37:44.50,5,2,0
14:37:45.90,6,2,0
14:37:51.530,0,2,0
14:37:52.280,7,1,0
14:37:55.800,5,0,0
14:37:58.790,3,6,0
14:38:03.390,3,4,0
14:38:04.340,0,3,0
14:38:09.110,7,5,0
14:38:12.590,4,6,0
14:38:17.980,4,5,0
14:38:26.120,5,0,0
14:38:26.320,7,4,0
14:38:27.520,7,2,0
14:38:32.790,1,0,0
14:38:32.870,7,1,0
14:38:36.180,1,6,0
14:38:37.970,5,2,0
14:38:38.140,2,0,0
14:38:40.420,4,1,0
14:38:47.110,5,4,0
14:38:47.660,2,3,0
14:38:48.610,2,4,0
14:38:51.200,1,2,0
14:38:52.570,7,1,0
14:38:52.900,3,0,0
14:38:56.800,1,5,0
14:38:58.620,7,0,0
14:39:01.620,4,1,0
14:39:03.30,1,7,0
14:39:03.620,6,7,0
14:39:05.120,1,7,0
14:39:15.610,2,5,0
14:39:16.210,5,0,0
14:39:19.390,6,3,0
14:39:29.140,5,1,0
14:39:33.30,0,4,0
14:39:35.340,5,0,0
14:39:39.570,0,3,0
14:39:45.640,3,6,0
14:39:48.970,3,4,0
14:39:52.620,2,0,0
14:39:55.620,4,7,0
14:40:00.370,7,1,0
14:40:02.30,3,7,0
14:40:03.00,1,2,0
14:40:04.140,0,1,0
14:40:06.120,0,2,0
14:40:08.260,7,5,0
14:40:09.610,1,2,0
14:40:09.720,0,7,0
14:40:11.630,7,5,0
14:40:14.560,0,1,0
14:40:16.490,2,4,0
14:40:16.840,6,5,0
14:40:17.830,3,5,0
14:40:27.300,4,2,0
14:40:30.790,1,4,0
14:40:33.300,0,3,0
14:40:34.590,0,4,0
14:40:34.90,1,4,0
14:40:37.920,6,3,0
14:40:38.60,7,2,0
14:40:40.970,7,5,0
14:40:41.490,6,7,0
14:40:44.490,7,4,0
14:40:48.80,1,2,0
14:40:49.780,2,7,0
14:40:52.700,2,3,0
14:40:54.270,3,7,0
14:40:56.300,0,6,0
14:40:58.870,3,4,0
14:41:02.330,2,6,0
14:41:03.540,7,1,0
14:41:07.600,6,4,0
14:41:09.690,6,7,0
14:41:12.220,1,7,0
14:41:13.490,7,1,0
14:41:14.320,4,3,0
14:41:15.530,1,3,0
14:41:25.520,1,0,0
14:41:27.810,1,3,0
14:41:28.930,3,7,0
14:41:32.250,5,6,0
14:41:35.40,7,3,0
14:41:38.980,2,0,0
14:41:42.310,4,3,0
14:41:43.970,5,6,0
14:41:44.390,4,7,0
14:41:44.860,1,6,0
14:41:46.810,4,6,0
14:41:52.760,7,6,0
14:41:57.680,3,6,0
14:42:02.510,0,6,0
14:42:12.760,5,6,0
14:42:15.130,5,4,0
14:42:17.340,3,6,0
14:42:19.310,1,2,0
14:42:19.860,5,2,0
14:42:22.200,6,2,0
14:42:24.930,7,1,0
14:42:26.930,4,2,0
14:42:33.440,3,1,0
14:42:36.230,4,5,0
14:42:36.290,4,5,0
14:42:38.190,5,3,0
14:42:41.550,5,2,0
14:42:41.940,7,1,0
14:42:48.420,2,5,0
14:42:49.790,2,7,0
14:42:51.610,2,6,0
14:43:00.660,4,2,0
14:43:03.290,4,1,0
14:43:07.750,4,0,0
14:43:09.210,4,1,0
14:43:10.860,6,1,0
14:43:11.670,4,3,0
14:43:16.980,7,4,0
14:43:20.960,5,4,0
14:43:23.400,2,3,0
14:43:24.620,2,3,0
14:43:25.390,4,7,0
14:43:27.210,0,6,0
14:43:31.830,6,2,0
14:43:32.60,2,5,0
14:43:32.810,2,4,0
14:43:34.690,0,7,0
14:43:36.880,1,3,0
14:43:40.150,3,6,0
14:43:41.250,6,1,0
14:43:42.10,3,6,0
14:43:42.540,2,4,0
14:43:44.380,1,2,0
14:43:46.660,3,5,0
14:43:47.240,4,1,0
14:43:53.850,7,0,0
14:43:56.190,3,2,0
14:43:56.200,7,6,0
14:43:56.600,2,0,0
14:43:57.210,2,4,0
14:43:58.440,0,5,0
14:44:00.360,6,5,0
14:44:03.580,0,4,0
14:44:06.230,1,2,0
14:44:11.420,4,6,0
14:44:16.310,3,2,0
14:44:16.70,0,2,0
14:44:20.950,3,2,0
14:44:27.80,4,5,0
14:44:28.860,1,6,0
14:44:29.20,3,5,0
14:44:34.220,4,3,0
14:44:38.230,3,7,0
14:44:39.570,5,0,0
14:44:40.400,2,3,0
14:44:41.640,0,3,0
14:44:44.880,4,7,0
14:45:01.240,0,6,0
14:45:01.880,1,0,0
14:45:02.880,4,3,0
14:45:03.350,1,5,0
14:45:03.890,7,0,0
14:45:03.910,7,4,0
14:45:04.20,3,0,0
14:45:07.870,4,7,0
14:45:14.380,4,5,0
14:45:15.810,5,7,0
14:45:18.80,7,2,0
14:45:23.390,3,5,0
14:45:23.660,0,5,0
14:45:27.530,2,3,0
14:45:27.740,3,7,0
14:45:40.150,2,6,0
14:45:40.540,3,1,0
14:45:40.660,6,5,0
14:45:43.900,0,5,0
14:45:44.20,2,7,0
14:45:44.200,4,3,0
14:45:44.620,7,1,0
14:45:45.840,3,2,0
14:45:53.280,3,0,0
14:46:05.760,4,7,0
14:46:11.460,6,2,0
14:46:13.190,0,3,0
14:46:14.400,3,6,0
14:46:15.650,1,2,0
14:46:21.590,6,7,0
14:46:26.950,5,0,0
14:46:31.850,6,5,0
14:46:34.50,4,3,0
14:46:34.810,0,1,0
14:46:46.750,7,5,0
14:46:47.80,1,4,0
14:46:58.250,2,5,0
14:47:01.370,1,7,0
14:47:01.890,4,6,0
14:47:03.280,3,2,0
14:47:03.630,5,7,0
14:47:11.890,5,3,0
14:47:14.910,0,2,0
